,Unnamed: 0,timestamp_x,cookie_id,campaign_id,external_site_id,impressions,timestamp_y,clics,timestamp,product_id,gender,dept,price,age,achats
12833,12833,1763088312,3697073944,2,892833,impressions,,,,,,,,,
12834,12834,1763088351,9925111882,1,829494,impressions,,,,,,,,,
12835,12835,1763088462,685718178,3,949067,impressions,1763088931.0,clics,,,,,,,
12836,12836,1763088474,4430481880,3,987497,impressions,,,,,,,,,
12837,12837,1763088480,3277609889,3,54849,impressions,,,,,,,,,
12838,12838,1763088613,4058413466,1,958066,impressions,,,,,,,,,
12839,12839,1763088631,7104809198,1,157075,impressions,,,,,,,,,
12840,12840,1763088876,3613960116,2,646904,impressions,,,,,,,,,
12841,12841,1763088977,9045937725,2,927662,impressions,,,,,,,,,
12842,12842,1763089009,3124557737,1,684039,impressions,,,,,,,,,
12843,12843,1763089159,634301883,3,12039,impressions,,,,,,,,,
12844,12844,1763089205,2119276495,1,202333,impressions,,,,,,,,,
12845,12845,1763089209,5328700702,2,967567,impressions,,,,,,,,,
12846,12846,1763089316,3091382165,1,232640,impressions,,,,,,,,,
12847,12847,1763089436,5512016535,1,936242,impressions,,,,,,,,,
12848,12848,1763089601,9827636080,3,141345,impressions,,,,,,,,,
12849,12849,1763090283,5610385008,2,43963,impressions,,,,,,,,,
12850,12850,1763090318,365940382,2,526867,impressions,,,,,,,,,
12851,12851,1763090412,8322496084,1,790652,impressions,,,,,,,,,
12852,12852,1763090642,9149607049,2,769247,impressions,,,,,,,,,
12853,12853,1763090682,7691120275,1,677398,impressions,,,,,,,,,
12854,12854,1763090870,7555438829,3,790465,impressions,,,,,,,,,
12855,12855,1763090933,126749895,1,471651,impressions,,,,,,,,,
12856,12856,1763090950,781730141,3,453196,impressions,,,,,,,,,
12857,12857,1763091032,1710710655,1,779766,impressions,1763093687.0,clics,,,,,,,
12858,12858,1763091061,1122541754,1,589285,impressions,,,,,,,,,
12859,12859,1763091187,5916242454,3,527099,impressions,1763094544.0,clics,,,,,,,
12860,12860,1763091194,6229405070,3,900537,impressions,,,,,,,,,
12861,12861,1763091291,821723010,1,256493,impressions,,,,,,,,,
12862,12862,1763091547,4534477595,1,46082,impressions,,,,,,,,,
12863,12863,1763091563,6913920219,2,165565,impressions,,,,,,,,,
12864,12864,1763091676,6373398943,3,451167,impressions,,,,,,,,,
12865,12865,1763091895,7825190832,2,652946,impressions,,,,,,,,,
12866,12866,1763091920,8097657410,2,227429,impressions,,,,,,,,,
12867,12867,1763092119,7311612785,2,301055,impressions,,,,,,,,,
12868,12868,1763092152,1034486371,2,540388,impressions,,,,,,,,,
12869,12869,1763092843,60103869,3,735706,impressions,,,,,,,,,
12870,12870,1763093025,3603755157,1,907365,impressions,,,,,,,,,
12871,12871,1763093225,1876836268,1,196935,impressions,,,,,,,,,
12872,12872,1763093242,8318108924,2,544723,impressions,,,,,,,,,
12873,12873,1763093495,4907869413,3,276326,impressions,,,,,,,,,
12874,12874,1763093553,3182934144,1,107901,impressions,,,,,,,,,
12875,12875,1763093796,7263812840,1,756467,impressions,,,,,,,,,
12876,12876,1763093840,6372129053,3,409465,impressions,,,,,,,,,
12877,12877,1763093937,6828064349,3,348522,impressions,,,,,,,,,
12878,12878,1763093991,771962534,2,986344,impressions,,,,,,,,,
12879,12879,1763094084,6470515405,1,418734,impressions,,,,,,,,,
12880,12880,1763094386,8506231081,1,405452,impressions,,,,,,,,,
12881,12881,1763094757,5925210308,2,857817,impressions,,,,,,,,,
12882,12882,1763094764,6360340514,2,142730,impressions,,,,,,,,,
12883,12883,1763095013,9971842184,3,458040,impressions,,,,,,,,,
12884,12884,1763095098,8844623505,1,455644,impressions,1763095500.0,clics,1764490210.0,4.0,f,87,299.0,57.0,achats
12885,12885,1763095196,2058225193,2,195041,impressions,,,,,,,,,
12886,12886,1763095284,716265601,2,296443,impressions,1763098396.0,clics,,,,,,,
12887,12887,1763095494,5653001802,3,641371,impressions,,,,,,,,,
12888,12888,1763095554,1254126999,3,432532,impressions,,,,,,,,,
12889,12889,1763095892,5593731350,2,859943,impressions,,,,,,,,,
12890,12890,1763096767,8469940096,1,43686,impressions,,,,,,,,,
12891,12891,1763097141,1451433163,1,564144,impressions,,,,,,,,,
12892,12892,1763097235,2941040139,2,166209,impressions,1763097859.0,clics,1765656158.0,2.0,m,67,67.0,25.0,achats
12893,12893,1763097240,4545638891,3,360516,impressions,,,,,,,,,
12894,12894,1763097631,9631916832,3,931907,impressions,,,,,,,,,
12895,12895,1763097986,8565693613,1,612352,impressions,,,,,,,,,
12896,12896,1763098122,2399866942,1,808965,impressions,,,,,,,,,
12897,12897,1763098450,3606343324,2,791296,impressions,,,,,,,,,
12898,12898,1763098644,8785034122,3,298607,impressions,,,,,,,,,
12899,12899,1763098947,9524757274,3,806569,impressions,,,,,,,,,
12900,12900,1763098969,9484894281,1,579275,impressions,,,,,,,,,
12901,12901,1763099518,9392000535,2,995246,impressions,,,,,,,,,
12902,12902,1763099787,9364744663,2,287489,impressions,,,,,,,,,
12903,12903,1763099870,3604541996,1,549058,impressions,,,,,,,,,
12904,12904,1763099912,4354211438,3,535312,impressions,,,,,,,,,
12905,12905,1763099956,6174055925,1,459515,impressions,,,,,,,,,
12906,12906,1763100164,8905100711,1,455457,impressions,,,,,,,,,
12907,12907,1763100203,8004685109,3,804353,impressions,,,,,,,,,
12908,12908,1763100291,3814278317,2,812334,impressions,,,,,,,,,
12909,12909,1763100654,9901955136,2,673617,impressions,,,,,,,,,
12910,12910,1763100846,2144517909,3,640076,impressions,,,,,,,,,
12911,12911,1763100873,6050591302,2,757942,impressions,,,,,,,,,
12912,12912,1763101147,1291418280,3,336670,impressions,,,,,,,,,
12913,12913,1763101210,3853546899,1,592976,impressions,,,,,,,,,
12914,12914,1763101257,8680483214,1,242238,impressions,,,,,,,,,
12915,12915,1763101335,2899701146,2,218662,impressions,,,,,,,,,
12916,12916,1763101365,642562045,3,959676,impressions,,,,,,,,,
12917,12917,1763101365,4088854046,1,2441,impressions,,,,,,,,,
12918,12918,1763101406,2049849897,1,608848,impressions,,,,,,,,,
12919,12919,1763101623,6863523153,3,919591,impressions,,,,,,,,,
12920,12920,1763101690,2191283402,1,384414,impressions,1763102439.0,clics,,,,,,,
12921,12921,1763101690,4364033128,3,630298,impressions,,,,,,,,,
12922,12922,1763101720,9219518414,1,59139,impressions,,,,,,,,,
12923,12923,1763101800,2398361769,2,927018,impressions,,,,,,,,,
12924,12924,1763101823,6137915284,1,894263,impressions,,,,,,,,,
12925,12925,1763101904,7484196325,2,518429,impressions,,,,,,,,,
12926,12926,1763101904,5270161482,1,203486,impressions,,,,,,,,,
12927,12927,1763101967,2177292531,2,133087,impressions,,,,,,,,,
12928,12928,1763102006,9140692033,1,630897,impressions,,,,,,,,,
12929,12929,1763102165,245426133,1,392672,impressions,,,,,,,,,
12930,12930,1763102384,2671634565,1,123122,impressions,,,,,,,,,
12931,12931,1763102387,955214330,1,137010,impressions,,,,,,,,,
12932,12932,1763102648,1505004353,2,350970,impressions,,,,,,,,,
12933,12933,1763102900,1559572275,2,318305,impressions,,,,,,,,,
12934,12934,1763102912,237498870,2,978498,impressions,,,,,,,,,
12935,12935,1763102926,4841702158,2,597498,impressions,,,,,,,,,
12936,12936,1763103427,5873744767,2,994879,impressions,,,,,,,,,
12937,12937,1763103494,7729110182,2,339021,impressions,,,,,,,,,
12938,12938,1763103655,8799835867,1,661346,impressions,1763097784.0,clics,,,,,,,
12939,12939,1763103702,2387362050,1,677166,impressions,,,,,,,,,
12940,12940,1763103743,9615076933,2,15311,impressions,,,,,,,,,
12941,12941,1763103753,6017187668,2,765047,impressions,,,,,,,,,
12942,12942,1763103872,2017293614,2,10564,impressions,,,,,,,,,
12943,12943,1763104054,9923148899,2,285138,impressions,,,,,,,,,
12944,12944,1763104114,345292629,3,149880,impressions,,,,,,,,,
12945,12945,1763104362,4143358557,3,277434,impressions,,,,,,,,,
12946,12946,1763104372,2608262647,2,857637,impressions,,,,,,,,,
12947,12947,1763104379,4954108642,3,24954,impressions,,,,,,,,,
12948,12948,1763104505,248618190,2,392994,impressions,,,,,,,,,
12949,12949,1763104516,3039159696,2,318582,impressions,,,,,,,,,
12950,12950,1763104605,3620796107,3,887203,impressions,,,,,,,,,
12951,12951,1763104631,2503654513,1,607553,impressions,,,,,,,,,
12952,12952,1763104729,839888762,1,363099,impressions,,,,,,,,,
12953,12953,1763104926,1141545962,1,427965,impressions,,,,,,,,,
12954,12954,1763105006,2750305036,3,679382,impressions,,,,,,,,,
12955,12955,1763105076,7830577213,1,981867,impressions,,,,,,,,,
12956,12956,1763105135,6834393600,2,228627,impressions,,,,,,,,,
12957,12957,1763105151,3619423661,3,83681,impressions,,,,,,,,,
12958,12958,1763105177,7125025966,3,526777,impressions,,,,,,,,,
12959,12959,1763105327,3653840416,3,323890,impressions,,,,,,,,,
12960,12960,1763105382,8213652476,1,309912,impressions,,,,,,,,,
12961,12961,1763105430,7229467342,2,139406,impressions,,,,,,,,,
12962,12962,1763105477,8880149473,3,149513,impressions,,,,,,,,,
12963,12963,1763105544,6926800896,3,103656,impressions,1763107853.0,clics,,,,,,,
12964,12964,1763105610,7256164657,1,236331,impressions,,,,,,,,,
12965,12965,1763105773,2328288656,2,951096,impressions,,,,,,,,,
12966,12966,1763105846,4180882739,1,793602,impressions,,,,,,,,,
12967,12967,1763105852,7701252036,2,95585,impressions,,,,,,,,,
12968,12968,1763106561,8031151792,3,700188,impressions,,,,,,,,,
12969,12969,1763106796,6327914680,2,131058,impressions,,,,,,,,,
12970,12970,1763106940,3129026799,1,11807,impressions,,,,,,,,,
12971,12971,1763106958,5818239305,1,84190,impressions,,,,,,,,,
12972,12972,1763107187,1118108977,1,319323,impressions,,,,,,,,,
12973,12973,1763107252,6975493007,1,702771,impressions,,,,,,,,,
12974,12974,1763107303,6570617393,1,719422,impressions,,,,,,,,,
12975,12975,1763107490,3132062207,3,668264,impressions,,,,,,,,,
12976,12976,1763107494,3830836452,1,564421,impressions,,,,,,,,,
12977,12977,1763107516,5337389825,3,997874,impressions,1763109316.0,clics,,,,,,,
12978,12978,1763107565,5670021424,1,569632,impressions,,,,,,,,,
12979,12979,1763107581,2492712447,2,581027,impressions,,,,,,,,,
12980,12980,1763107624,9587220685,3,434374,impressions,,,,,,,,,
12981,12981,1763107643,1164428728,1,908196,impressions,,,,,,,,,
12982,12982,1763107707,6299324738,2,349817,impressions,,,,,,,,,
12983,12983,1763107716,2984303214,2,133918,impressions,,,,,,,,,
12984,12984,1763108041,2693187027,2,704433,impressions,,,,,,,,,
12985,12985,1763108146,400339709,1,654376,impressions,,,,,,,,,
12986,12986,1763108151,4716451416,3,252293,impressions,,,,,,,,,
12987,12987,1763108162,1105587831,2,895139,impressions,,,,,,,,,
12988,12988,1763108186,1768796627,2,622130,impressions,,,,,,,,,
12989,12989,1763108189,1221922467,3,447109,impressions,,,,,,,,,
12990,12990,1763108198,8132602071,2,242096,impressions,,,,,,,,,
12991,12991,1763108266,3761904524,1,368497,impressions,,,,,,,,,
12992,12992,1763108359,6642700563,2,241220,impressions,,,,,,,,,
12993,12993,1763108368,6013982405,2,356181,impressions,,,,,,,,,
12994,12994,1763108379,1918161943,2,783502,impressions,,,,,,,,,
12995,12995,1763108410,5976650982,2,997185,impressions,,,,,,,,,
12996,12996,1763108483,6534921840,1,222862,impressions,,,,,,,,,
12997,12997,1763108714,2124682928,2,522809,impressions,1763110999.0,clics,,,,,,,
12998,12998,1763108896,2947047974,2,884620,impressions,,,,,,,,,
12999,12999,1763109249,8904025467,1,309635,impressions,,,,,,,,,
13000,13000,1763109279,2407910362,1,820914,impressions,,,,,,,,,
13001,13001,1763109286,263276039,3,183511,impressions,,,,,,,,,
13002,13002,1763109297,8747386606,2,314292,impressions,,,,,,,,,
13003,13003,1763109353,8740011335,2,1430,impressions,,,,,,,,,
13004,13004,1763109429,6147021059,1,13469,impressions,,,,,,,,,
13005,13005,1763109441,5933656203,2,793467,impressions,,,,,,,,,
13006,13006,1763109585,7482140204,2,4702,impressions,,,,,,,,,
13007,13007,1763109616,2271388685,2,77040,impressions,,,,,,,,,
13008,13008,1763109626,9522995013,1,949621,impressions,,,,,,,,,
13009,13009,1763109656,8452792585,2,626098,impressions,,,,,,,,,
13010,13010,1763109729,6187882269,1,584119,impressions,,,,,,,,,
13011,13011,1763110116,9968654614,2,779811,impressions,,,,,,,,,
13012,13012,1763110169,3067997022,2,934767,impressions,,,,,,,,,
13013,13013,1763110316,4963866556,1,706275,impressions,,,,,,,,,
13014,13014,1763110320,8424229379,1,669050,impressions,,,,,,,,,
13015,13015,1763110410,6799801417,2,474601,impressions,,,,,,,,,
13016,13016,1763110617,1873613975,2,938735,impressions,,,,,,,,,
13017,13017,1763110682,2187483702,2,713425,impressions,,,,,,,,,
13018,13018,1763110764,6060817625,1,90554,impressions,,,,,,,,,
13019,13019,1763110774,5116760819,3,467174,impressions,,,,,,,,,
13020,13020,1763110777,3448391781,1,409143,impressions,,,,,,,,,
13021,13021,1763110790,5832913781,3,431514,impressions,1763113687.0,clics,,,,,,,
13022,13022,1763110839,9377380192,1,504728,impressions,,,,,,,,,
13023,13023,1763110857,9497043421,2,172715,impressions,,,,,,,,,
13024,13024,1763110955,1916813418,2,778471,impressions,1763111716.0,clics,,,,,,,
13025,13025,1763110991,824945442,2,577014,impressions,,,,,,,,,
13026,13026,1763111133,4473794525,3,550997,impressions,,,,,,,,,
13027,13027,1763111221,3649363724,2,510216,impressions,,,,,,,,,
13028,13028,1763111231,6389507870,1,963644,impressions,,,,,,,,,
13029,13029,1763111251,2099324010,2,951373,impressions,,,,,,,,,
13030,13030,1763111390,1998347076,3,535956,impressions,,,,,,,,,
13031,13031,1763111515,7460089085,2,404157,impressions,,,,,,,,,
13032,13032,1763111568,776012979,1,749639,impressions,,,,,,,,,
13033,13033,1763111681,4899002392,3,804952,impressions,,,,,,,,,
13034,13034,1763111828,7980720718,2,307097,impressions,1763114967.0,clics,,,,,,,
13035,13035,1763111929,9208305832,3,948423,impressions,,,,,,,,,
13036,13036,1763112398,1428142683,2,453750,impressions,,,,,,,,,
13037,13037,1763112418,9882802255,2,809841,impressions,,,,,,,,,
13038,13038,1763112459,4190316322,1,561883,impressions,,,,,,,,,
13039,13039,1763112475,268055309,2,792082,impressions,1763113392.0,clics,,,,,,,
13040,13040,1763112533,2802239399,3,968211,impressions,,,,,,,,,
13041,13041,1763112634,7099310083,1,895326,impressions,,,,,,,,,
13042,13042,1763112656,292302901,2,451167,impressions,,,,,,,,,
13043,13043,1763112834,2414026179,1,718501,impressions,,,,,,,,,
13044,13044,1763113011,2984126122,1,173591,impressions,,,,,,,,,
13045,13045,1763113130,7560009041,3,126723,impressions,,,,,,,,,
13046,13046,1763113251,2415045276,1,515891,impressions,,,,,,,,,
13047,13047,1763113337,8883686284,3,393870,impressions,,,,,,,,,
13048,13048,1763113408,2958692238,3,733632,impressions,,,,,,,,,
13049,13049,1763113563,7456406518,3,601466,impressions,1763116640.0,clics,,,,,,,
13050,13050,1763114060,3878673151,3,487658,impressions,,,,,,,,,
13051,13051,1763114375,7386750147,2,979284,impressions,,,,,,,,,
13052,13052,1763114530,6342888977,2,45251,impressions,,,,,,,,,
13053,13053,1763114627,6118095898,1,948236,impressions,,,,,,,,,
13054,13054,1763114718,5810703518,3,124462,impressions,1763116463.0,clics,,,,,,,
13055,13055,1763114753,9514021536,1,530977,impressions,,,,,,,,,
13056,13056,1763114754,272393369,1,866307,impressions,,,,,,,,,
13057,13057,1763114879,4196626701,2,845546,impressions,,,,,,,,,
13058,13058,1763114884,3994470977,1,28278,impressions,,,,,,,,,
13059,13059,1763114911,1645390170,1,593208,impressions,,,,,,,,,
13060,13060,1763115024,8283324875,1,359086,impressions,,,,,,,,,
13061,13061,1763115263,6968881048,1,383860,impressions,,,,,,,,,
13062,13062,1763115324,6311771739,2,183234,impressions,,,,,,,,,
13063,13063,1763115405,9623460225,2,944133,impressions,,,,,,,,,
13064,13064,1763115533,9853548879,2,718591,impressions,,,,,,,,,
13065,13065,1763115552,1434738372,3,177836,impressions,,,,,,,,,
13066,13066,1763115821,7337687273,3,542694,impressions,,,,,,,,,
13067,13067,1763115865,180325915,2,393825,impressions,,,,,,,,,
13068,13068,1763115870,6603569373,1,188722,impressions,,,,,,,,,
13069,13069,1763116036,9360095275,3,71732,impressions,,,,,,,,,
13070,13070,1763116140,5370786784,1,742766,impressions,,,,,,,,,
13071,13071,1763116268,8773103534,3,331961,impressions,,,,,,,,,
13072,13072,1763116275,2515427238,3,266503,impressions,,,,,,,,,
13073,13073,1763116296,766234250,1,962723,impressions,,,,,,,,,
13074,13074,1763116382,2453361757,2,935553,impressions,,,,,,,,,
13075,13075,1763116397,3890996481,3,838950,impressions,,,,,,,,,
13076,13076,1763116609,2799586865,2,234115,impressions,,,,,,,,,
13077,13077,1763116646,5323225231,3,447476,impressions,,,,,,,,,
13078,13078,1763116736,8978805769,1,248557,impressions,,,,,,,,,
13079,13079,1763116927,3769427352,1,681920,impressions,,,,,,,,,
13080,13080,1763116931,8328098402,2,157539,impressions,,,,,,,,,
13081,13081,1763117028,1446827374,2,709135,impressions,,,,,,,,,
13082,13082,1763117069,9349915225,2,361624,impressions,,,,,,,,,
13083,13083,1763117122,8097764413,1,704156,impressions,,,,,,,,,
13084,13084,1763117165,3087928995,2,492734,impressions,,,,,,,,,
13085,13085,1763117183,6219496333,3,676612,impressions,,,,,,,,,
13086,13086,1763117198,416577611,3,423121,impressions,,,,,,,,,
13087,13087,1763117209,3258372984,1,255520,impressions,,,,,,,,,
13088,13088,1763117354,3650348817,2,530558,impressions,,,,,,,,,
13089,13089,1763117386,5804596176,2,359318,impressions,,,,,,,,,
13090,13090,1763117401,8943937025,1,672322,impressions,,,,,,,,,
13091,13091,1763117424,2740884452,3,995613,impressions,1763120785.0,clics,1765697599.0,8.0,f,89,165.0,37.0,achats
13092,13092,1763117511,433726130,3,29476,impressions,,,,,,,,,
13093,13093,1763117522,6335800847,2,284262,impressions,,,,,,,,,
13094,13094,1763117545,204405185,3,325687,impressions,,,,,,,,,
13095,13095,1763117629,6609471002,3,386907,impressions,,,,,,,,,
13096,13096,1763117635,961842775,2,883609,impressions,,,,,,,,,
13097,13097,1763117787,7844699343,3,578167,impressions,,,,,,,,,
13098,13098,1763117865,6257457634,1,155967,impressions,,,,,,,,,
13099,13099,1763117909,4204066576,2,346725,impressions,,,,,,,,,
13100,13100,1763117957,3383483181,1,213264,impressions,,,,,,,,,
13101,13101,1763118077,5660619427,3,408312,impressions,,,,,,,,,
13102,13102,1763118157,1103094186,3,696265,impressions,,,,,,,,,
13103,13103,1763118169,9880063140,1,612629,impressions,,,,,,,,,
13104,13104,1763118199,6291429989,1,452597,impressions,,,,,,,,,
13105,13105,1763118319,7323911107,2,99733,impressions,,,,,,,,,
13106,13106,1763118373,834335262,3,202468,impressions,,,,,,,,,
13107,13107,1763118389,4951854173,3,679749,impressions,,,,,,,,,
13108,13108,1763118489,8767178686,1,462008,impressions,1763121248.0,clics,,,,,,,
13109,13109,1763118684,5800213441,1,575771,impressions,,,,,,,,,
13110,13110,1763118685,5062206212,3,546797,impressions,,,,,,,,,
13111,13111,1763118715,5981276998,3,634588,impressions,,,,,,,,,
13112,13112,1763118732,328962088,1,741014,impressions,,,,,,,,,
13113,13113,1763118845,9871230330,1,675369,impressions,,,,,,,,,
13114,13114,1763119048,9039443008,2,228859,impressions,,,,,,,,,
13115,13115,1763119099,1783066987,1,984038,impressions,,,,,,,,,
13116,13116,1763119249,6695296911,1,586148,impressions,,,,,,,,,
13117,13117,1763119361,6223945855,3,338699,impressions,,,,,,,,,
13118,13118,1763119536,5594816867,1,641970,impressions,,,,,,,,,
13119,13119,1763119668,8728242323,1,539093,impressions,,,,,,,,,
13120,13120,1763119817,5291483384,1,462285,impressions,1763123235.0,clics,,,,,,,
13121,13121,1763119935,2301308567,3,950497,impressions,,,,,,,,,
13122,13122,1763119964,8172208879,1,326795,impressions,,,,,,,,,
13123,13123,1763120033,4141991846,1,979007,impressions,,,,,,,,,
13124,13124,1763120082,4587702452,1,141577,impressions,,,,,,,,,
13125,13125,1763120206,2650149306,1,759237,impressions,1763122915.0,clics,1765505816.0,4.0,f,92,299.0,54.0,achats
13126,13126,1763120252,3996958529,1,368961,impressions,,,,,,,,,
13127,13127,1763120285,1339358912,2,851820,impressions,,,,,,,,,
13128,13128,1763120310,8133109439,2,878533,impressions,,,,,,,,,
13129,13129,1763120518,1067856344,2,552794,impressions,,,,,,,,,
13130,13130,1763120609,402555335,2,555010,impressions,1763121823.0,clics,1764843970.0,2.0,f,90,67.0,23.0,achats
13131,13131,1763120769,4601277461,1,707750,impressions,,,,,,,,,
13132,13132,1763120877,1221779185,2,43821,impressions,1763122267.0,clics,,,,,,,
13133,13133,1763120881,1874209055,1,169855,impressions,,,,,,,,,
13134,13134,1763121056,9367301024,2,402914,impressions,,,,,,,,,
13135,13135,1763121122,5899528959,2,923140,impressions,,,,,,,,,
13136,13136,1763121173,3403211014,2,509939,impressions,,,,,,,,,
13137,13137,1763121189,100813250,2,444526,impressions,,,,,,,,,
13138,13138,1763121230,6567265257,3,715918,impressions,,,,,,,,,
13139,13139,1763121261,3671377672,2,673797,impressions,1763123042.0,clics,,,,,,,
13140,13140,1763121499,5649922503,3,811226,impressions,,,,,,,,,
13141,13141,1763121606,6741831714,2,840290,impressions,,,,,,,,,
13142,13142,1763121622,1795878699,2,664940,impressions,,,,,,,,,
13143,13143,1763121630,4551283244,1,973197,impressions,,,,,,,,,
13144,13144,1763121690,4947680977,1,892556,impressions,,,,,,,,,
13145,13145,1763121710,1872447533,3,55216,impressions,,,,,,,,,
13146,13146,1763121716,2981477643,3,865708,impressions,,,,,,,,,
13147,13147,1763121783,2325788543,3,276790,impressions,,,,,,,,,
13148,13148,1763122031,9504230295,3,496283,impressions,,,,,,,,,
13149,13149,1763122096,8035488598,2,517733,impressions,,,,,,,,,
13150,13150,1763122137,6376394640,1,202056,impressions,,,,,,,,,
13151,13151,1763122212,9368911026,3,242837,impressions,,,,,,,,,
13152,13152,1763122368,2908851632,1,608983,impressions,,,,,,,,,
13153,13153,1763122538,5024436339,2,927617,impressions,,,,,,,,,
13154,13154,1763122691,4889652049,3,875628,impressions,1763125567.0,clics,,,,,,,
13155,13155,1763122805,3404796483,2,530558,impressions,,,,,,,,,
13156,13156,1763122827,1896937224,2,412280,impressions,,,,,,,,,
13157,13157,1763122912,3163659573,2,330119,impressions,,,,,,,,,
13158,13158,1763123021,7068386104,1,55126,impressions,,,,,,,,,
13159,13159,1763123054,628528706,3,789589,impressions,,,,,,,,,
13160,13160,1763123114,4850224292,3,762097,impressions,,,,,,,,,
13161,13161,1763123656,9417613835,2,240576,impressions,1763126471.0,clics,,,,,,,
13162,13162,1763123697,3982675899,1,186925,impressions,,,,,,,,,
13163,13163,1763123917,4156609963,1,418599,impressions,,,,,,,,,
13164,13164,1763123978,1735819370,1,365592,impressions,,,,,,,,,
13165,13165,1763124085,5626920802,1,256351,impressions,,,,,,,,,
13166,13166,1763124105,8254630975,2,203808,impressions,,,,,,,,,
13167,13167,1763124119,5477516494,1,393870,impressions,,,,,,,,,
13168,13168,1763124163,251725260,1,837520,impressions,,,,,,,,,
13169,13169,1763124181,2954636873,1,601556,impressions,,,,,,,,,
13170,13170,1763124201,7532563979,2,207544,impressions,,,,,,,,,
13171,13171,1763124276,6410566154,3,292475,impressions,,,,,,,,,
13172,13172,1763124305,3699477408,3,336393,impressions,,,,,,,,,
13173,13173,1763124343,4163090751,3,719699,impressions,,,,,,,,,
13174,13174,1763124555,5092620794,1,838673,impressions,,,,,,,,,
13175,13175,1763124771,3085114895,1,288043,impressions,,,,,,,,,
13176,13176,1763124807,8666500810,3,693637,impressions,,,,,,,,,
13177,13177,1763124816,4964204267,1,956958,impressions,,,,,,,,,
13178,13178,1763124906,3206951245,3,860265,impressions,,,,,,,,,
13179,13179,1763125159,7440971209,3,888865,impressions,,,,,,,,,
13180,13180,1763125304,4865670388,1,44098,impressions,1763127509.0,clics,,,,,,,
13181,13181,1763125374,3377278673,2,709000,impressions,1763125801.0,clics,1764967882.0,3.0,f,89,29.0,27.0,achats
13182,13182,1763125381,3104463444,3,417768,impressions,,,,,,,,,
13183,13183,1763125411,6477829672,2,803799,impressions,,,,,,,,,
13184,13184,1763125425,8252169035,3,358674,impressions,,,,,,,,,
13185,13185,1763125591,286626878,2,714443,impressions,,,,,,,,,
13186,13186,1763125607,7320215154,3,730540,impressions,,,,,,,,,
13187,13187,1763125745,5072461056,2,784932,impressions,,,,,,,,,
13188,13188,1763125796,881977579,1,757530,impressions,,,,,,,,,
13189,13189,1763125818,5693043671,3,812656,impressions,,,,,,,,,
13190,13190,1763125888,5373973990,1,479355,impressions,,,,,,,,,
13191,13191,1763125941,6245909059,3,298195,impressions,,,,,,,,,
13192,13192,1763125959,3419790905,1,486460,impressions,,,,,,,,,
13193,13193,1763125985,3099407933,3,911932,impressions,,,,,,,,,
13194,13194,1763126033,7563656439,2,488025,impressions,,,,,,,,,
13195,13195,1763126123,7607979730,2,314524,impressions,,,,,,,,,
13196,13196,1763126176,3865133772,3,149513,impressions,,,,,,,,,
13197,13197,1763126187,1510995105,1,43731,impressions,,,,,,,,,
13198,13198,1763126196,9079220751,3,503665,impressions,,,,,,,,,
13199,13199,1763126224,7538015207,2,446510,impressions,,,,,,,,,
13200,13200,1763126278,8437923955,2,942748,impressions,,,,,,,,,
13201,13201,1763126506,9386581953,3,507446,impressions,1763128018.0,clics,,,,,,,
13202,13202,1763126642,6063979093,1,701940,impressions,,,,,,,,,
13203,13203,1763126728,1277278434,2,496515,impressions,,,,,,,,,
13204,13204,1763126854,5257312947,2,18313,impressions,,,,,,,,,
13205,13205,1763126922,3355274550,3,854867,impressions,1763130341.0,clics,,,,,,,
13206,13206,1763127056,6617960592,3,700188,impressions,,,,,,,,,
13207,13207,1763127087,3863714297,1,211235,impressions,,,,,,,,,
13208,13208,1763127180,9332914279,2,610001,impressions,,,,,,,,,
13209,13209,1763127322,2181091961,3,904827,impressions,,,,,,,,,
13210,13210,1763127372,4272869774,1,402682,impressions,,,,,,,,,
13211,13211,1763127422,4498442337,1,566727,impressions,,,,,,,,,
13212,13212,1763127527,5670363300,3,940532,impressions,,,,,,,,,
13213,13213,1763127580,6676257242,3,733909,impressions,,,,,,,,,
13214,13214,1763127677,4829142624,1,413755,impressions,,,,,,,,,
13215,13215,1763127794,8737706289,3,986022,impressions,1763128882.0,clics,,,,,,,
13216,13216,1763127863,3692138628,3,997043,impressions,,,,,,,,,
13217,13217,1763128080,1489759723,1,90786,impressions,,,,,,,,,
13218,13218,1763128119,1813535952,2,883886,impressions,,,,,,,,,
13219,13219,1763128271,3832923215,3,364349,impressions,,,,,,,,,
13220,13220,1763128430,50474140,3,567004,impressions,,,,,,,,,
13221,13221,1763128433,1015586002,2,385567,impressions,,,,,,,,,
13222,13222,1763128531,2360189625,2,442123,impressions,,,,,,,,,
13223,13223,1763128620,7808836791,2,539834,impressions,,,,,,,,,
13224,13224,1763128630,1304836485,2,866816,impressions,,,,,,,,,
13225,13225,1763128728,3993337291,3,637770,impressions,,,,,,,,,
13226,13226,1763128824,4591444304,1,148959,impressions,,,,,,,,,
13227,13227,1763128855,5095793310,3,632836,impressions,,,,,,,,,
13228,13228,1763128969,6428256750,2,659961,impressions,,,,,,,,,
13229,13229,1763129209,3591718812,1,412325,impressions,,,,,,,,,
13230,13230,1763129254,9847317352,1,247539,impressions,,,,,,,,,
13231,13231,1763129800,5036479482,3,437975,impressions,,,,,,,,,
13232,13232,1763130129,5471075491,1,734508,impressions,,,,,,,,,
